State,County,SNAP redemptions per SNAP-authorized stores (% change) 2012-17 (PCH_REDEMP_SNAPS_12_17),Units,FIPS,FID
Wisconsin,Bayfield,-63.92692011863353,% change,55007,3108
Wisconsin,Brown,-40.126070917056715,% change,55009,3111
Wisconsin,Buffalo,-19.393781456377152,% change,55011,3113
Wisconsin,Burnett,-20.298380025477414,% change,55013,3115
Wisconsin,Calumet,-24.670840082379705,% change,55015,3116
Wisconsin,Chippewa,-35.705608061004455,% change,55017,3117
Wisconsin,Clark,-49.64792489250412,% change,55019,3119
Wisconsin,Columbia,-12.665708826837266,% change,55021,3120
Wisconsin,Crawford,-27.845479239872127,% change,55023,3122
Wisconsin,Dane,-29.3210769211629,% change,55025,3124
Wisconsin,Dodge,-42.88422568956472,% change,55027,3126
Wisconsin,Door,-44.53975521025231,% change,55029,3131
Wisconsin,Douglas,-36.375024152263435,% change,55031,3134
Wisconsin,Dunn,-42.89922981233217,% change,55033,3135
Wisconsin,Eau Claire,-35.37522241677163,% change,55035,3137
Wisconsin,Florence,nan,% change,55037,3138
Wisconsin,Fond du Lac,-40.439166174387786,% change,55039,3140
Wisconsin,Forest,-28.83118518994082,% change,55041,3141
Wisconsin,Grant,-35.34229970812902,% change,55043,3143
Wisconsin,Green,-37.45999132415421,% change,55045,3145
Wisconsin,Green Lake,18.97619621024722,% change,55047,3147
Wisconsin,Iowa,-32.52293737902022,% change,55049,3148
Wisconsin,Iron,-76.17832015540756,% change,55051,3151
Wisconsin,Jackson,-17.505605993653077,% change,55053,3153
Wisconsin,Jefferson,-40.064400948297155,% change,55055,3154
Wisconsin,Juneau,-28.789483431708117,% change,55057,3156
Wisconsin,Kenosha,-42.45783246019564,% change,55059,3158
Wisconsin,Kewaunee,-47.339921990688396,% change,55061,3160
Wisconsin,La Crosse,-31.489307274753862,% change,55063,3161
Wisconsin,Lafayette,-32.47114035093065,% change,55065,3163
Wisconsin,Langlade,-27.11618132992779,% change,55067,3165
Wisconsin,Lincoln,-48.85394028500003,% change,55069,3166
Wisconsin,Manitowoc,-39.28009139563544,% change,55071,3169
Wisconsin,Marathon,-47.774549187022586,% change,55073,3170
Wisconsin,Marinette,-49.4398744545274,% change,55075,3172
Wisconsin,Marquette,-33.58525989296406,% change,55077,3174
Wisconsin,Menominee,-33.12934034607759,% change,55078,3175
Wisconsin,Milwaukee,-24.286932474333895,% change,55079,3177
Wisconsin,Monroe,-35.33750071568877,% change,55081,3179
Wisconsin,Oconto,-64.2473635293858,% change,55083,3181
Wisconsin,Oneida,-55.311781585104,% change,55085,3183
Wisconsin,Outagamie,-43.56145102390592,% change,55087,3185
Wisconsin,Ozaukee,-32.27969064748227,% change,55089,3186
Wisconsin,Pepin,-50.36986676983377,% change,55091,3188
Wisconsin,Pierce,-40.58429481885154,% change,55093,3189
Wisconsin,Polk,-48.97354763866506,% change,55095,3191
Wisconsin,Portage,-48.311850000775294,% change,55097,3192
Wisconsin,Price,-42.96375191097888,% change,55099,3194
Wisconsin,Racine,-27.874161021351046,% change,55101,3195
Wisconsin,Richland,-26.996426431618776,% change,55103,3196
Wisconsin,Rock,-29.996681582474217,% change,55105,3198
Wisconsin,Rusk,-38.117931124480606,% change,55107,3199
Wisconsin,St. Croix,-38.83810812585108,% change,55109,3200
Wisconsin,Sauk,-53.2008769511999,% change,55111,3202
Wisconsin,Sawyer,-19.621817676977933,% change,55113,3203
Wisconsin,Shawano,-25.392242447991407,% change,55115,3205
Wisconsin,Sheboygan,-28.096460651321674,% change,55117,3207
Wisconsin,Taylor,-36.722610549604354,% change,55119,3208
Wisconsin,Trempealeau,-45.30335551503352,% change,55121,3210
Wisconsin,Vernon,-9.318089350616235,% change,55123,3213
Wisconsin,Vilas,-56.76754002172976,% change,55125,3001
Wisconsin,Walworth,-40.923608616603005,% change,55127,3003
Wisconsin,Washburn,-46.061369525222965,% change,55129,3004
Wisconsin,Washington,-40.079664695653754,% change,55131,3005
Wisconsin,Waukesha,-22.409457031214693,% change,55133,3007
Wisconsin,Waupaca,-37.21295327004662,% change,55135,3009
Wisconsin,Waushara,-44.476967196317545,% change,55137,3010
Wisconsin,Winnebago,-35.33164707854123,% change,55139,3012
Wisconsin,Wood,-55.374341595291895,% change,55141,3014
Wyoming,Albany,-46.157770443410165,% change,56001,3015
Wyoming,Big Horn,0.03599981462346419,% change,56003,3018
Wyoming,Campbell,-28.36930008486011,% change,56005,3020
Wyoming,Carbon,-29.64534076887675,% change,56007,3022
Wyoming,Converse,-23.69774884741632,% change,56009,3024
Wyoming,Crook,-31.553750867337126,% change,56011,3025
Wyoming,Fremont,4.3313598887679525,% change,56013,3028
Wyoming,Goshen,nan,% change,56015,3030
Wyoming,Hot Springs,nan,% change,56017,3032
Wyoming,Johnson,-25.554585323124872,% change,56019,3033
Wyoming,Laramie,-39.338631843197156,% change,56021,3035
Wyoming,Lincoln,-39.67271856022575,% change,56023,3036
Wyoming,Natrona,-7.831873591889449,% change,56025,3038
Wyoming,Niobrara,nan,% change,56027,3040
Wyoming,Park,-17.333961886839123,% change,56029,3043
Wyoming,Platte,-46.8366386629336,% change,56031,3045
Wyoming,Sheridan,-39.3603821343018,% change,56033,3047
Wyoming,Sublette,nan,% change,56035,3049
Wyoming,Sweetwater,-39.703859692027734,% change,56037,3051
Wyoming,Teton,-74.77528156717214,% change,56039,3053
Wyoming,Uinta,-49.011215626875526,% change,56041,3055
Wyoming,Washakie,-35.040671746886716,% change,56043,3056
Wyoming,Weston,-24.47731734344773,% change,56045,3058
